DATE,SP500,GOOGLE,AMAZON,APPLE,MICROSOFT
2006-05-10,1322.849976,200.737579,34.16,10.085714,23.77
2006-05-11,1305.920044,192.77742,33.529999,9.735714,23.219999
2006-05-12,1291.23999,186.366455,32.73,9.671429,23.17
2006-05-15,1294.5,187.397583,32.779999,9.684286,23.15
2006-05-16,1292.079956,184.956741,32.759998,9.282857,23.01
2006-05-17,1270.319946,186.550766,31.610001,9.322857,22.73
2006-05-18,1261.810059,184.802322,32.610001,9.025714,22.83
2006-05-19,1267.030029,184.319122,33.939999,9.215714,22.559999
2006-05-22,1262.069946,184.782394,34.830002,9.054286,22.879999
2006-05-23,1256.579956,187.088745,33.759998,9.021428,22.790001
2006-05-24,1258.569946,189.913162,35.189999,9.048572,23.5
2006-05-25,1272.880005,190.779907,35.630001,9.19,23.74
2006-05-26,1280.160034,189.962967,36.07,9.078571,23.719999
2006-05-30,1259.869995,185.275543,34.639999,8.745714,23.15
2006-05-31,1270.089966,185.215759,34.610001,8.538571,22.65
2006-06-01,1285.709961,190.595596,35.07,8.881429,22.82
2006-06-02,1288.219971,189.011536,34.759998,8.808572,22.76
2006-06-05,1265.290039,186.520874,33.490002,8.571428,22.5
2006-06-06,1263.849976,194.266846,33.41,8.531428,22.129999
2006-06-07,1256.150024,192.53334,33.77,8.365714,22.040001
2006-06-08,1257.930054,195.915665,33.549999,8.68,22.110001
2006-06-09,1252.300049,192.563232,33.779999,8.462857,21.92
2006-06-12,1237.439941,190.057617,33.599998,8.142858,21.709999
2006-06-13,1223.689941,192.538315,33.470001,8.332857,21.51
2006-06-14,1230.040039,191.477295,33.68,8.23,21.879999
2006-06-15,1256.160034,194.769958,34.959999,8.482857,22.07
2006-06-16,1251.540039,194.620514,35.09,8.222857,22.1
2006-06-19,1240.130005,193.345291,35.07,8.171429,22.549999
2006-06-20,1240.119995,192.862106,35.48,8.21,22.559999
2006-06-21,1252.199951,200.314178,36.650002,8.265715,23.08
2006-06-22,1245.599976,199.228241,36.369999,8.511429,22.879999
2006-06-23,1244.5,201.674072,36.549999,8.404285,22.5
2006-06-26,1250.560059,201.35527,36.77,8.427143,22.82
2006-06-27,1239.199951,200.408813,36.48,8.204286,22.860001
2006-06-28,1246,202.296738,36.700001,8.002857,23.16
2006-06-29,1272.869995,208.124893,38.52,8.424286,23.469999
2006-06-30,1270.199951,208.882065,38.68,8.181429,23.299999
2006-07-03,1280.189941,210.80983,38.610001,8.278571,23.700001
2006-07-05,1270.910034,209.943085,37.110001,8.142858,23.35
2006-07-06,1274.079956,210.804855,36.799999,7.967143,23.48
2006-07-07,1265.47998,209.439972,36.110001,7.914286,23.299999
2006-07-10,1267.339966,208.319168,35.790001,7.857143,23.5
2006-07-11,1272.430054,211.487289,35.66,7.95,23.1
2006-07-12,1258.599976,207.845947,34.630001,7.565714,22.639999
2006-07-13,1242.280029,203.651657,33.73,7.464286,22.26
2006-07-14,1236.199951,200.996613,32.919998,7.238572,22.290001
2006-07-17,1234.48999,203.183426,33.669998,7.481429,22.48
2006-07-18,1236.859985,200.772461,33.490002,7.557143,22.74
2006-07-19,1259.810059,198.75502,34.48,7.728571,23.4
2006-07-20,1249.130005,192.837204,34.18,8.642858,22.85
2006-07-21,1240.290039,194.326614,33.189999,8.674286,23.870001
2006-07-24,1260.910034,194.720139,34.310001,8.774285,24
2006-07-25,1268.880005,193.953018,33.59,8.847143,24.219999
2006-07-26,1268.400024,192.030228,26.26,9.124286,24.370001
2006-07-27,1263.199951,190.486008,26.559999,9.057143,23.870001
2006-07-28,1278.550049,193.335327,27.17,9.37,24.25
2006-07-31,1276.660034,192.578171,26.889999,9.708571,24.059999
2006-08-01,1270.920044,187.053879,26.32,9.597143,23.99
2006-08-02,1277.410034,182.929337,26.09,9.737143,24.299999
2006-08-03,1280.27002,186.994095,26.690001,9.941428,24.209999
2006-08-04,1279.359985,186.226974,27.290001,9.757143,24.290001
2006-08-07,1275.77002,188.269318,26.780001,9.601429,24.219999
2006-08-08,1271.47998,189.78862,26.360001,9.254286,24.34
2006-08-09,1265.949951,187.766205,26.209999,9.084286,24.440001
2006-08-10,1271.810059,186.401321,26.49,9.152857,24.459999
2006-08-11,1266.73999,183.561966,26.07,9.092857,24.43
2006-08-14,1268.209961,184.025223,26.530001,9.134286,24.530001
2006-08-15,1285.579956,189.773682,27.77,9.492857,24.620001
2006-08-16,1295.430054,193.136078,27.950001,9.711429,24.700001
2006-08-17,1297.47998,192.179657,29.09,9.655714,24.700001
2006-08-18,1302.300049,190.964218,29.120001,9.701428,25.790001
2006-08-21,1297.52002,187.945541,28.129999,9.508572,26.120001
2006-08-22,1298.819946,188.43869,28.370001,9.66,25.620001
2006-08-23,1292.98999,186.017761,28.139999,9.615714,25.67
2006-08-24,1296.060059,186.167206,27.969999,9.687143,25.74
2006-08-25,1295.089966,185.933075,28.030001,9.821428,25.85
2006-08-28,1301.780029,189.763718,28.91,9.568571,25.950001
2006-08-29,1304.280029,188.767456,29.52,9.497143,25.84
2006-08-30,1305.369995,189.664093,30.67,9.565714,25.799999
2006-08-31,1303.819946,188.558243,30.83,9.692857,25.700001
2006-09-01,1311.01001,188.593109,31.76,9.768572,25.84
2006-09-05,1313.25,191.462357,32.23,10.211429,25.610001
2006-09-06,1300.26001,189.360229,30.799999,10.004286,25.610001
2006-09-07,1294.02002,188.538315,29.73,10.4,25.43
2006-09-08,1298.920044,188.219513,30.51,10.36,25.6
2006-09-11,1299.540039,191.32785,30.790001,10.357142,25.91
2006-09-12,1313,195.218277,31.719999,10.375714,25.93
2006-09-13,1318.069946,202.525879,31.67,10.6,25.98
2006-09-14,1316.280029,201.235718,31.65,10.595715,26.33
2006-09-15,1319.660034,204.174698,32.52,10.585714,26.85
2006-09-18,1321.180054,206.570724,32.080002,10.555715,26.790001
2006-09-19,1317.640015,201.151031,31.58,10.538571,26.860001
2006-09-20,1325.180054,197.758759,32.119999,10.751429,27.18
2006-09-21,1318.030029,202.665359,30.219999,10.664286,26.9
2006-09-22,1314.780029,201.136093,30.84,10.428572,26.66
2006-09-25,1326.369995,201.235718,31.790001,10.821428,26.950001
2006-09-26,1336.349976,202.675323,32.5,11.087143,27.200001
2006-09-27,1336.589966,200.707703,32.330002,10.915714,27.440001
2006-09-28,1338.880005,201.036469,31.84,11.001429,27.4
2006-09-29,1335.849976,200.1996,32.119999,10.997143,27.35
2006-10-02,1331.319946,199.970459,30.870001,10.694285,27.360001
2006-10-03,1334.109985,201.26561,31.700001,10.582857,27.370001
2006-10-04,1350.199951,207.073837,32.759998,10.768572,27.940001
2006-10-05,1353.219971,205.136093,33.32,10.69,27.92
2006-10-06,1349.589966,209.464874,32.59,10.602858,27.870001
2006-10-09,1350.660034,213.699005,33.380001,10.661428,27.719999
2006-10-10,1353.420044,212.528397,32.619999,10.544286,27.690001
2006-10-11,1349.949951,212.453674,32.91,10.461429,27.540001
2006-10-12,1362.829956,212.921921,33.549999,10.751429,28.219999
2006-10-13,1365.619995,212.852173,33.32,10.717143,28.370001
2006-10-16,1369.060059,210.08754,32.599998,10.771428,28.450001
2006-10-17,1364.050049,209.534607,32.470001,10.612857,28.440001
2006-10-18,1365.800049,208.872101,32.310001,10.647142,28.52
2006-10-19,1366.959961,212.234497,32.540001,11.284286,28.290001
2006-10-20,1368.599976,228.976746,32.57,11.421429,28.43
2006-10-23,1377.02002,239.492325,32.880001,11.637143,28.450001
2006-10-24,1377.380005,235.771271,33.630001,11.578571,28.280001
2006-10-25,1382.219971,242.391464,37.68,11.668571,28.309999
2006-10-26,1389.079956,241.644257,38.299999,11.741428,28.35
2006-10-27,1377.339966,236.712738,38.240002,11.487143,28.34
2006-10-30,1377.930054,237.395187,38.150002,11.488571,28.530001
2006-10-31,1377.939941,237.305527,38.09,11.582857,28.709999
2006-11-01,1367.810059,232.877121,37.560001,11.308572,28.809999
2006-11-02,1367.339966,234.077621,37.450001,11.282857,28.77
2006-11-03,1364.300049,235.019089,37.459999,11.184286,28.73
2006-11-06,1379.780029,237.584473,38.209999,11.387143,28.84
2006-11-07,1382.839966,235.402649,38.77,11.501429,28.950001
2006-11-08,1385.719971,236.613113,39.470001,11.778571,28.98
2006-11-09,1378.329956,235.432541,38.84,11.905714,29.26
2006-11-10,1380.900024,235.890823,39.259998,11.874286,29.24
2006-11-13,1384.420044,239.616852,39.990002,12.05,29.35
2006-11-14,1393.219971,243.73642,41.509998,12.142858,29.23
2006-11-15,1396.569946,245.046509,42.599998,12.007143,29.120001
2006-11-16,1399.76001,247.024094,42.84,12.23,29.469999
2006-11-17,1401.199951,248.463699,42.549999,12.264286,29.4
2006-11-20,1400.5,246.600677,42.439999,12.352858,29.889999
2006-11-21,1402.810059,253.873413,42.540001,12.657143,29.92
2006-11-22,1406.089966,253.056488,42.959999,12.901428,29.92
2006-11-24,1400.949951,251.557098,42.41,13.09,29.76
2006-11-27,1381.959961,241.46991,40.849998,12.791429,29.48
2006-11-28,1386.719971,243.836044,40.919998,13.115714,29.389999
2006-11-29,1399.47998,241.420105,40.630001,13.114285,29.57
2006-11-30,1400.630005,241.499802,40.34,13.094286,29.360001
2006-12-01,1396.709961,239.502289,39.41,13.045714,29.120001
2006-12-04,1409.119995,241.51973,39.099998,13.017143,29.33
2006-12-05,1414.76001,242.590714,38.98,13.038571,29.129999
2006-12-06,1412.900024,243.44252,38.900002,12.832857,28.99
2006-12-07,1407.290039,240.418854,38.119999,12.434286,28.85
2006-12-08,1409.839966,241.151108,38.459999,12.608571,29.4
2006-12-11,1413.040039,241.061447,38.689999,12.678572,29.540001
2006-12-12,1411.560059,239.990463,38.459999,12.305715,29.43
2006-12-13,1413.209961,238.600662,38.5,12.721429,29.549999
2006-12-14,1425.48999,240.159821,39.02,12.65,30.07
2006-12-15,1427.089966,239.25322,40.009998,12.531428,30.190001
2006-12-18,1422.47998,230.535889,39.259998,12.21,29.889999
2006-12-19,1425.550049,233.440002,39.419998,12.33,29.99
2006-12-20,1423.530029,230.585709,40.009998,12.108571,30.09
2006-12-21,1418.300049,227.248215,39.889999,11.842857,29.98
2006-12-22,1410.76001,226.939377,40.240002,11.742857,29.639999
2006-12-26,1416.900024,227.910736,39.799999,11.644286,29.99
2006-12-27,1426.839966,233.141129,40.290001,11.645715,30.02
2006-12-28,1424.72998,230.416336,40.209999,11.552857,29.98
2006-12-29,1418.300049,229.380234,39.459999,12.12,29.860001
2007-01-03,1416.599976,232.921951,38.700001,11.971429,29.860001
2007-01-04,1418.339966,240.727692,38.900002,12.237143,29.809999
2007-01-05,1409.709961,242.685349,38.369999,12.15,29.639999
2007-01-08,1412.839966,240.8871,37.5,12.21,29.93
2007-01-09,1412.109985,241.843506,37.779999,13.224286,29.959999
2007-01-10,1414.849976,243.816116,37.150002,13.857142,29.66
2007-01-11,1423.819946,248.926956,37.400002,13.685715,30.700001
2007-01-12,1430.72998,251.557098,38.200001,13.517143,31.209999
2007-01-16,1431.900024,251.198441,38.66,13.871428,31.16
2007-01-17,1430.619995,247.711517,37.880001,13.564285,31.1
2007-01-18,1426.369995,243.004166,36.98,12.724286,31
2007-01-19,1430.5,243.960571,37.02,12.642858,31.110001
2007-01-22,1422.949951,239.522217,36.950001,12.398571,30.719999
2007-01-23,1427.98999,238.630554,36.43,12.242857,30.74
2007-01-24,1440.130005,248.60318,37.259998,12.385715,31.09
2007-01-25,1423.900024,243.133682,37.080002,12.321428,30.450001
2007-01-26,1422.180054,246.994202,36.849998,12.197143,30.6
2007-01-29,1420.619995,245.315491,37.43,12.277143,30.530001
2007-01-30,1428.819946,246.237045,37.049999,12.221429,30.48
2007-01-31,1438.23999,249.813644,37.669998,12.247143,30.860001
2007-02-01,1445.939941,239.97551,38.700001,12.105714,30.559999
2007-02-02,1448.390015,239.850983,37.389999,12.107142,30.190001
2007-02-05,1446.98999,232.707748,37.16,11.991428,29.610001
2007-02-06,1448,234.859695,38.27,12.021428,29.51
2007-02-07,1450.02002,234.127426,38.98,12.307143,29.370001
2007-02-08,1448.310059,234.635529,39.099998,12.311429,29.26
2007-02-09,1438.060059,230.082596,38.720001,11.895715,28.98
2007-02-12,1433.369995,228.289322,38.849998,12.125714,28.940001
2007-02-13,1444.26001,228.69281,39.310001,12.1,29.01
2007-02-14,1455.300049,232.095047,40.139999,12.185715,29.4
2007-02-15,1456.810059,229.873383,40.060001,12.172857,29.459999
2007-02-16,1455.540039,234.09256,40.330002,12.118571,28.74
2007-02-20,1459.680054,235.168533,41.509998,12.271428,28.83
2007-02-21,1457.630005,237.041504,41.259998,12.742857,29.35
2007-02-22,1456.380005,237.03653,41,12.787143,29.389999
2007-02-23,1451.189941,234.43129,40.779999,12.724286,28.9
2007-02-26,1449.369995,231.596924,40.880001,12.644286,29.07
2007-02-27,1399.040039,223.547089,38.830002,11.99,27.870001
2007-02-28,1406.819946,223.885818,39.139999,12.087143,28.17
2007-03-01,1403.170044,223.278091,38.849998,12.437143,28.09
2007-03-02,1387.170044,218.520935,37.689999,12.201428,27.76
2007-03-05,1374.119995,219.651688,37.049999,12.331429,27.549999
2007-03-06,1395.410034,227.9207,38.580002,12.598572,27.83
2007-03-07,1391.969971,226.969269,38.360001,12.531428,27.610001
2007-03-08,1401.890015,226.510986,38.099998,12.571428,27.32
2007-03-09,1402.839966,225.634262,38.84,12.567142,27.290001
2007-03-12,1406.599976,226.525925,38.810001,12.838572,27.440001
2007-03-13,1377.949951,220.687805,37.82,12.628572,26.719999
2007-03-14,1387.170044,223.163528,38.080002,12.857142,27.4
2007-03-15,1392.280029,222.261902,37.779999,12.795714,27.280001
2007-03-16,1386.949951,219.601883,37.849998,12.798572,27.33
2007-03-19,1402.060059,222.779968,38.450001,13.018572,27.83
2007-03-20,1410.939941,221.808609,38.580002,13.068571,27.84
2007-03-21,1435.040039,227.422562,39.799999,13.41,28.52
2007-03-22,1434.540039,230.157318,39.490002,13.422857,28.27
2007-03-23,1436.109985,230.052704,38.98,13.36,28.02
2007-03-26,1437.5,231.63179,39.009998,13.692857,28.219999
2007-03-27,1428.609985,230.944366,39.369999,13.637143,27.719999
2007-03-28,1417.22998,230.077606,39.34,13.32,27.639999
2007-03-29,1422.530029,229.599411,39.810001,13.392858,27.75
2007-03-30,1420.859985,228.224564,39.790001,13.272857,27.870001
2007-04-02,1424.550049,228.408875,40.419998,13.378572,27.74
2007-04-03,1437.77002,235.417603,41.189999,13.5,27.870001
2007-04-04,1439.369995,234.630554,41.529999,13.467143,28.5
2007-04-05,1443.76001,234.874634,41.68,13.525714,28.549999
2007-04-09,1444.609985,233.230789,41.66,13.378572,28.57
2007-04-10,1448.390015,232.378983,41.860001,13.464286,28.4
2007-04-11,1438.869995,231.397659,41.68,13.227143,28.110001
2007-04-12,1447.800049,232.822327,42.27,13.17,28.540001
2007-04-13,1452.849976,232.274384,42.41,12.891429,28.610001
2007-04-16,1468.329956,236.249481,45.200001,13.061429,28.73
2007-04-17,1471.47998,235.517227,45.07,12.907143,28.85
2007-04-18,1472.5,237.116226,44.990002,12.914286,28.6
2007-04-19,1470.72998,234.944366,44.639999,12.895715,28.690001
2007-04-20,1484.349976,240.339157,44.950001,12.995714,29.02
2007-04-23,1480.930054,238.645493,44.77,13.358571,28.780001
2007-04-24,1480.410034,237.873398,44.75,13.32,28.790001
2007-04-25,1495.420044,238.102539,56.810001,13.621428,28.99
2007-04-26,1494.25,239.691574,62.779999,14.12,29.1
2007-04-27,1494.069946,238.610626,62.599998,14.274285,30.120001
2007-04-30,1482.369995,234.809875,61.330002,14.257143,29.940001
2007-05-01,1486.300049,233.624313,62.040001,14.21,30.4
2007-05-02,1495.920044,232.020325,61.18,14.341429,30.610001
2007-05-03,1502.390015,235.731415,62.189999,14.342857,30.969999
2007-05-04,1505.619995,234.680359,63.23,14.401428,30.559999
2007-05-07,1509.47998,232.762543,60.82,14.845715,30.709999
2007-05-08,1507.719971,232.533401,61.830002,15.008572,30.75
2007-05-09,1512.579956,233.748856,62.849998,15.268572,30.780001
2007-05-10,1491.469971,229.873383,60.919998,15.334286,30.58
2007-05-11,1505.849976,232.498535,61.560001,15.534286,30.889999
2007-05-14,1503.150024,230.027802,61.700001,15.622857,30.969999
2007-05-15,1501.189941,228.144852,60.580002,15.36,30.9
2007-05-16,1514.140015,235.422577,63.220001,15.334286,31.07
2007-05-17,1512.75,234.600662,62.169998,15.634286,30.98
2007-05-18,1522.75,234.28186,63.299999,15.717143,30.83
2007-05-21,1525.099976,234.421326,68.300003,15.997143,31.049999
2007-05-22,1524.119995,237.041504,68.879997,16.219999,30.690001
2007-05-23,1522.280029,236.100037,69,16.127142,30.58
2007-05-24,1507.51001,236.279373,69.349998,15.812857,30.17
2007-05-25,1515.72998,240.857208,68.550003,16.231428,30.48
2007-05-29,1518.109985,242.645508,69.629997,16.335714,30.790001
2007-05-30,1530.22998,248.369049,69.860001,16.967142,31.110001
2007-05-31,1530.619995,248.025345,69.139999,17.312857,30.690001
2007-06-01,1536.339966,249.265686,68.580002,16.914286,30.59
2007-06-04,1539.180054,252.588242,70.419998,17.332857,30.719999
2007-06-05,1530.949951,258.451263,73.650002,17.524286,30.58
2007-06-06,1517.380005,258.157349,72.290001,17.662857,30.290001
2007-06-07,1490.719971,256.568329,72.040001,17.724285,29.620001
2007-06-08,1507.670044,256.782501,73.239998,17.784286,30.049999
2007-06-11,1509.119995,254.715271,71.169998,17.17,30.02
2007-06-12,1493,251.442535,70.07,17.197144,29.85
2007-06-13,1515.670044,251.676651,70.889999,16.785715,30.389999
2007-06-14,1522.969971,250.48114,71.940002,16.964285,30.52
2007-06-15,1532.910034,252.000443,72.400002,17.214285,30.49
2007-06-18,1531.050049,256.638062,71.830002,17.870001,30.51
2007-06-19,1533.699951,256.194733,69.809998,17.665714,30.459999
2007-06-20,1512.839966,254.032822,69.099998,17.364286,30.01
2007-06-21,1522.189941,256.095093,69.669998,17.700001,30.219999
2007-06-22,1502.560059,261.509796,68.860001,17.571428,29.49
2007-06-25,1497.73999,262.72525,68.660004,17.477142,29.49
2007-06-26,1492.890015,264.139954,67.480003,17.092857,29.52
2007-06-27,1506.339966,262.162354,68.139999,17.412857,29.870001
2007-06-28,1505.709961,261.52475,68.889999,17.222857,29.83
2007-06-29,1503.349976,260.374054,68.410004,17.434286,29.469999
2007-07-02,1519.430054,264.199707,69.610001,17.322857,29.74
2007-07-03,1524.869995,266.172333,69.449997,18.167143,30.02
2007-07-05,1525.400024,269.803711,68.730003,18.964285,29.99
2007-07-06,1530.439941,268.692871,68.970001,18.9,29.969999
2007-07-09,1531.849976,270.266968,72.07,18.618572,29.870001
2007-07-10,1510.119995,270.655518,70.279999,18.907143,29.33
2007-07-11,1518.76001,271.218414,70.730003,18.912857,29.49
2007-07-12,1547.699951,271.64679,72.790001,19.152857,30.07
2007-07-13,1552.5,275.049042,75.099998,19.675714,29.82
2007-07-16,1549.52002,275.462494,73.690002,19.728571,30.030001
2007-07-17,1549.369995,276.463745,73.790001,19.844286,30.780001
2007-07-18,1546.170044,273.72403,73.32,19.731428,30.92
2007-07-19,1553.079956,273.270721,73.349998,20,31.51
2007-07-20,1534.099976,259.088867,71.629997,20.535715,31.16
2007-07-23,1541.569946,255.29808,71.739998,20.528572,31.190001
2007-07-24,1511.040039,256.040283,69.25,19.27,30.799999
2007-07-25,1518.089966,253.928207,86.18,19.608572,30.709999
2007-07-26,1482.660034,253.051498,84.010002,20.857143,29.98
2007-07-27,1458.949951,254.989243,84.040001,20.549999,29.389999
2007-07-30,1473.910034,257.09137,82.699997,20.204287,29.4
2007-07-31,1455.27002,254.04776,78.540001,18.822857,28.99
2007-08-01,1465.810059,255.512283,77.309998,19.285715,29.299999
2007-08-02,1472.199951,254.550888,79.709999,19.498571,29.52
2007-08-03,1433.060059,250.560837,76.800003,18.835714,28.959999
2007-08-06,1467.670044,254.04776,79,19.321428,29.540001
2007-08-07,1476.709961,257.046539,79.139999,19.290001,29.549999
2007-08-08,1497.48999,261.908295,77.779999,19.144285,30
2007-08-09,1453.089966,256.403931,74.110001,18.055714,29.299999
2007-08-10,1453.640015,256.912018,74.779999,17.857143,28.709999
2007-08-13,1452.920044,256.787506,74.870003,18.255714,28.629999
2007-08-14,1426.540039,253.350388,73.449997,17.718571,28.27
2007-08-15,1406.699951,247.846008,72.379997,17.128571,28.1
2007-08-16,1411.27002,244.84227,72.790001,16.721428,27.809999
